SYMBOL,OPEN,HIGH,LOW,CLOSE,TIMESTAMP
CIPLA,822.0,839.3,796.2,808.3,22-JAN-2021
CUB,173.8,177.45,171.0,174.25,22-JAN-2021
COALINDIA,143.3,143.9,132.5,133.2,22-JAN-2021
COFORGE,2648.0,2759.2,2475.0,2491.0,22-JAN-2021
COLPAL,1565.0,1569.3,1517.1,1519.8,22-JAN-2021
CONCOR,432.8,444.0,421.2,428.65,22-JAN-2021
COROMANDEL,836.65,861.0,809.2,833.3,22-JAN-2021
CROMPTON,387.05,456.0,375.3,429.7,22-JAN-2021
CUMMINSIND,601.7,627.6,583.35,615.85,22-JAN-2021
DLF,278.0,299.5,266.4,269.4,22-JAN-2021
DABUR,541.2,547.45,531.3,532.95,22-JAN-2021
DALBHARAT,1146.3,1185.0,1081.0,1155.05,22-JAN-2021
DEEPAKNTR,1012.5,1033.95,987.0,1001.0,22-JAN-2021
DHANI,345.3,361.1,319.0,320.45,22-JAN-2021
DIVISLAB,3640.0,3666.1,3530.0,3544.7,22-JAN-2021
DIXON,14999.0,15600.0,13419.55,14092.55,22-JAN-2021
LALPATHLAB,2285.0,2332.45,2212.0,2298.7,22-JAN-2021
DRREDDY,5231.0,5237.95,4985.0,5036.9,22-JAN-2021
EICHERMOT,2853.15,3037.0,2815.0,2972.6,22-JAN-2021
EMAMILTD,472.85,501.1,449.35,480.85,22-JAN-2021
ENDURANCE,1325.0,1417.0,1289.15,1409.55,22-JAN-2021
ESCORTS,1327.85,1328.4,1265.0,1293.7,22-JAN-2021
EXIDEIND,200.3,206.9,190.4,200.65,22-JAN-2021
FEDERALBNK,72.95,78.85,71.1,73.3,22-JAN-2021
FORTIS,167.1,171.1,162.5,165.7,22-JAN-2021
GAIL,140.8,142.0,132.55,134.05,22-JAN-2021
GMRINFRA,26.65,27.35,25.3,26.1,22-JAN-2021
GLENMARK,512.1,512.1,484.0,495.15,22-JAN-2021
GODREJAGRO,545.95,554.75,525.0,540.25,22-JAN-2021
GODREJCP,779.9,808.35,768.15,790.05,22-JAN-2021
GODREJIND,430.0,447.8,413.05,440.1,22-JAN-2021
GODREJPROP,1390.0,1434.85,1296.7,1350.35,22-JAN-2021
GRASIM,1023.0,1052.5,990.85,1004.0,22-JAN-2021
GUJGASLTD,376.15,377.5,345.15,349.65,22-JAN-2021
GSPL,212.0,212.55,201.55,202.6,22-JAN-2021
HCLTECH,1000.0,1020.0,976.9,985.8,22-JAN-2021
HDFCAMC,3244.0,3290.9,3071.05,3101.0,22-JAN-2021
HDFCBANK,1469.9,1511.65,1440.15,1443.55,22-JAN-2021
HDFCLIFE,703.0,711.9,684.1,687.4,22-JAN-2021
HAVELLS,975.3,1155.7,969.0,1122.65,22-JAN-2021
HEROMOTOCO,3200.0,3483.95,3082.25,3374.9,22-JAN-2021
HINDALCO,252.3,254.55,235.55,239.2,22-JAN-2021
HAL,970.0,989.45,941.25,948.0,22-JAN-2021
HINDPETRO,228.7,235.55,223.0,225.4,22-JAN-2021
HINDUNILVR,2374.5,2422.0,2320.65,2409.35,22-JAN-2021
HINDZINC,277.4,315.0,267.3,275.65,22-JAN-2021
HDFC,2645.95,2711.9,2550.0,2589.45,22-JAN-2021
ICICIBANK,544.5,561.0,528.9,533.8,22-JAN-2021
ICICIGI,1545.0,1559.9,1420.0,1438.95,22-JAN-2021
ICICIPRULI,499.7,526.0,497.95,501.9,22-JAN-2021
ISEC,442.75,456.85,424.0,437.75,22-JAN-2021
IDFCFIRSTB,48.65,52.45,45.8,49.5,22-JAN-2021
ITC,218.4,222.0,209.15,210.7,22-JAN-2021
IBULHSGFIN,230.9,233.15,207.8,211.5,22-JAN-2021
INDIAMART,7850.35,8090.05,7285.0,7893.5,22-JAN-2021
INDHOTEL,127.0,129.55,120.5,122.55,22-JAN-2021
IOC,101.55,101.85,95.25,95.7,22-JAN-2021
IRCTC,1448.45,1483.15,1417.7,1432.45,22-JAN-2021
IGL,550.65,566.7,529.1,534.25,22-JAN-2021
INDUSTOWER,262.1,262.1,236.85,241.45,22-JAN-2021
INDUSINDBK,959.0,967.0,890.0,893.3,22-JAN-2021
NAUKRI,5040.0,5375.8,4857.05,5342.0,22-JAN-2021
INFY,1338.0,1361.05,1306.0,1340.85,22-JAN-2021
INDIGO,1627.0,1726.0,1570.6,1642.3,22-JAN-2021
IPCALAB,2108.0,2148.25,2012.8,2044.65,22-JAN-2021
JSWENERGY,75.75,79.1,71.4,74.05,22-JAN-2021
JSWSTEEL,393.5,405.0,372.2,375.4,22-JAN-2021
JINDALSTEL,299.0,310.5,278.1,281.65,22-JAN-2021
JUBLFOOD,2729.95,2868.6,2715.0,2746.2,22-JAN-2021
KOTAKBANK,1870.5,1904.9,1824.5,1828.0,22-JAN-2021
L&TFH,102.4,108.8,91.4,92.25,22-JAN-2021
LTTS,2532.0,2684.0,2305.0,2401.95,22-JAN-2021
LICHSGFIN,431.0,436.95,408.0,413.55,22-JAN-2021
LTI,4289.95,4292.0,3910.0,3929.45,22-JAN-2021
LT,1345.2,1396.0,1326.15,1362.1,22-JAN-2021
LAURUSLABS,373.0,379.75,352.45,370.55,22-JAN-2021
LUPIN,1090.0,1102.05,1030.0,1079.25,22-JAN-2021
MRF,87800.0,96479.7,85111.25,92305.95,22-JAN-2021
MGL,1082.5,1095.0,1019.0,1041.05,22-JAN-2021
M&MFIN,188.75,189.3,173.0,173.85,22-JAN-2021
M&M,817.9,835.0,795.0,798.4,22-JAN-2021
MANAPPURAM,169.4,173.4,161.15,162.1,22-JAN-2021
MARICO,416.9,424.2,405.1,418.75,22-JAN-2021
MARUTI,8011.0,8308.0,7745.0,8048.85,22-JAN-2021
MFSL,708.0,751.8,686.4,702.1,22-JAN-2021
MINDTREE,1701.0,1820.0,1652.0,1791.3,22-JAN-2021
MOTHERSUMI,162.4,164.7,153.1,156.25,22-JAN-2021
MPHASIS,1667.3,1676.0,1537.0,1599.05,22-JAN-2021
MUTHOOTFIN,1203.5,1228.0,1160.0,1165.4,22-JAN-2021
NATCOPHARM,916.6,918.9,882.95,905.1,22-JAN-2021
NMDC,122.05,122.4,111.2,111.9,22-JAN-2021
NTPC,100.45,100.9,92.9,94.05,22-JAN-2021
NAVINFLUOR,2490.0,2588.0,2490.0,2495.8,22-JAN-2021
NESTLEIND,17849.95,18074.0,17550.0,17589.6,22-JAN-2021
NAM-INDIA,334.7,343.55,326.0,328.75,22-JAN-2021
OBEROIRLTY,563.0,589.0,539.6,567.45,22-JAN-2021
ONGC,101.4,101.85,92.5,92.75,22-JAN-2021
OIL,117.65,117.85,110.05,111.5,22-JAN-2021
PIIND,2238.65,2249.45,2150.0,2154.8,22-JAN-2021
PAGEIND,28590.0,29736.0,27914.3,29349.6,22-JAN-2021
PETRONET,259.7,259.7,241.0,241.4,22-JAN-2021
PFIZER,4965.0,5000.0,4787.0,4818.4,22-JAN-2021
PIDILITIND,1741.0,1819.5,1714.65,1735.25,22-JAN-2021
PEL,1638.95,1649.7,1480.45,1487.45,22-JAN-2021
POLYCAB,1190.0,1324.95,1145.2,1278.8,22-JAN-2021
PFC,122.1,122.85,115.05,115.65,22-JAN-2021
POWERGRID,201.25,202.0,193.0,194.2,22-JAN-2021
PRESTIGE,287.0,294.35,271.5,276.15,22-JAN-2021
PGHH,11330.0,11449.0,11152.85,11289.5,22-JAN-2021
PNB,36.0,37.4,34.2,34.55,22-JAN-2021
RBLBANK,251.75,265.6,228.75,232.8,22-JAN-2021
RECLTD,145.0,148.4,138.8,140.1,22-JAN-2021
RELIANCE,1949.1,2120.0,1923.35,2049.6,22-JAN-2021
SBICARD,957.0,1040.0,942.0,1032.75,22-JAN-2021
SBILIFE,899.0,918.0,838.0,862.55,22-JAN-2021
SRF,5840.0,5962.0,5347.0,5405.3,22-JAN-2021
SANOFI,8410.0,8525.0,8201.25,8406.15,22-JAN-2021
SHREECEM,24400.0,24474.85,23602.0,23694.3,22-JAN-2021
SRTRANSFIN,1210.0,1276.35,1142.0,1150.65,22-JAN-2021
SIEMENS,1625.0,1732.85,1587.7,1663.85,22-JAN-2021
SBIN,303.5,308.65,282.4,283.7,22-JAN-2021
SAIL,69.9,69.9,56.0,58.2,22-JAN-2021
SUNPHARMA,604.1,607.35,570.6,575.2,22-JAN-2021
SUNTV,516.0,527.5,484.75,507.85,22-JAN-2021
SYNGENE,600.0,624.0,580.0,584.45,22-JAN-2021
TVSMOTOR,506.8,535.0,488.6,521.95,22-JAN-2021
TATACHEM,533.9,546.95,503.75,519.3,22-JAN-2021
TCS,3250.0,3327.95,3187.4,3303.1,22-JAN-2021
TATACONSUM,601.5,612.75,577.35,584.75,22-JAN-2021
TATAELXSI,2354.0,2849.0,2330.65,2565.85,22-JAN-2021
TATAMOTORS,261.65,306.9,241.15,289.35,22-JAN-2021
TATAPOWER,85.85,86.45,77.95,79.4,22-JAN-2021
TATASTEEL,708.0,708.75,633.65,647.0,22-JAN-2021
TECHM,998.0,1033.35,975.0,980.85,22-JAN-2021
RAMCOCEM,814.35,832.0,783.15,809.3,22-JAN-2021
TITAN,1467.0,1549.85,1460.0,1491.2,22-JAN-2021
TORNTPHARM,2705.0,2799.9,2595.55,2690.35,22-JAN-2021
TORNTPOWER,334.0,343.7,316.6,319.2,22-JAN-2021
TRENT,645.9,700.0,630.0,660.5,22-JAN-2021
UPL,524.95,594.0,524.0,566.95,22-JAN-2021
ULTRACEMCO,5440.0,5647.0,5326.45,5534.8,22-JAN-2021
UNIONBANK,32.8,32.85,31.05,31.1,22-JAN-2021
UBL,1293.0,1312.1,1237.4,1246.25,22-JAN-2021
MCDOWELL-N,629.35,652.5,614.4,625.05,22-JAN-2021
VGUARD,220.05,242.0,212.15,231.85,22-JAN-2021
VBL,895.65,942.95,865.5,904.0,22-JAN-2021
VEDL,175.5,176.0,164.3,165.55,22-JAN-2021
IDEA,13.65,13.65,12.4,12.7,22-JAN-2021
VOLTAS,886.0,995.6,876.45,934.05,22-JAN-2021
WHIRLPOOL,2439.95,2787.0,2363.15,2672.55,22-JAN-2021
WIPRO,441.0,453.45,427.7,444.75,22-JAN-2021
YESBANK,18.1,18.1,16.75,17.0,22-JAN-2021
ZEEL,225.9,233.9,214.35,219.3,22-JAN-2021
